Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl,Design_Path,Main_Report_Path,Design_Index
3,4,0,2,205000,70803,650,600,202800,101400,0,0.003333333,1.010848126,0.698254438,1,4.41,0.12,0,0,0,0,0,0,30,18978,0,0,0,0,0,0,1536,192,0,0,0,3510,0,0,9314,160,1024,768,64,12288,832,1423,5571,0,0,0,10110,0,0,2765,0,0,2203,0,0,205,0,0,240,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,2856,542,957,30,60,8,0,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,459,0,0,52,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42330,170897,0,0,0,0,0,0,0,0,0,0,5402,22338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,138,2,0,0,0,0,0,66,168,0,0,0,0,0,0,3.014,10084,11529,2,0,31,3.223,3546,10114,11598,2,0,25,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_1.prj/solution/syn/report/top_csynth.rpt,0
3,4,0,2,91703,46384,650,600,202800,101400,0,0.003333333,0.452184418,0.457435897,10,8.24,1.25,0,2,0,0,0,0,141,20300,0,0,0,0,0,0,1536,192,0,0,0,3233,0,0,2876,0,1024,768,64,12288,767,1422,5506,0,0,0,11711,0,0,2410,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,23,33,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,486,957,30,60,31,10,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,7021,2027,2,0,0,8.006,2077,6870,2027,2,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution/syn/report/top_csynth.rpt,0
3,4,0,2,97073,46689,650,600,202800,101400,0,0.003333333,0.478663708,0.460443787,2,4.41,0.25,0,2,0,0,0,0,108,20277,0,0,0,0,0,0,1536,192,0,0,0,3338,0,0,8227,192,1024,768,64,12288,793,1423,5532,0,0,0,11711,0,0,2410,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,486,957,30,60,31,0,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.055,7533,6614,2,0,0,3.405,2445,7511,6701,2,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_2.prj/solution/syn/report/top_csynth.rpt,0
3,4,33,2,94310,46708,650,600,202800,101400,0.050769231,0.003333333,0.465039448,0.460631164,3,3.7,0.38,0,2,0,0,0,0,141,20480,0,0,0,0,33,0,744,93,0,0,0,3348,0,0,6275,128,1024,768,64,12288,787,1567,5287,0,0,0,11711,0,0,2590,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,23,33,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,522,957,30,60,31,10,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394,6658,4518,2,33,0,3.449,2160,6630,4553,2,33,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_3.prj/solution/syn/report/top_csynth.rpt,0
3,4,0,2,92565,46359,650,600,202800,101400,0,0.003333333,0.456434911,0.457189349,5,4.95,0.62,0,2,0,0,0,0,141,20310,0,0,0,0,0,0,1536,192,0,0,0,3198,0,0,3738,0,1024,768,64,12288,758,1423,5449,0,0,0,11711,0,0,2420,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,23,33,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,488,957,30,60,31,10,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,6938,2728,2,0,0,4.344,2115,6831,2728,2,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution/syn/report/top_csynth.rpt,0
1,1,33,2,180885,68763,280,220,106400,53200,0.117857143,0.009090909,1.700046992,1.292537594,1,6.01,0.12,0,0,0,0,0,0,30,21904,0,0,0,0,33,0,744,93,0,0,0,4156,0,0,8788,160,1024,768,64,12288,823,1567,5323,0,0,0,12801,0,0,3000,0,0,2203,0,0,205,0,0,240,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,604,957,30,60,8,0,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42330,170897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,138,2,0,0,0,0,0,66,168,0,0,0,0,0,0,4.8,9604,9551,2,33,31,4.785,3198,9581,9663,2,33,24,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_1.prj/solution/syn/report/top_csynth.rpt,0
1,1,0,2,92229,47103,280,220,106400,53200,0,0.009090909,0.86681391,0.885394737,10,8.75,1.25,0,2,0,0,0,0,141,20300,0,0,0,0,0,0,1536,192,0,0,0,3952,0,0,3402,0,1024,768,64,12288,759,1422,5471,0,0,0,11711,0,0,2410,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,23,33,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,486,957,30,60,31,10,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.665,7012,2500,2,0,0,8.645,2044,6875,2500,2,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_10.prj/solution/syn/report/top_csynth.rpt,0
1,1,0,2,109063,50469,280,220,106400,53200,0,0.009090909,1.025028195,0.948665414,2,8.26,0.25,0,2,0,0,0,0,30,21894,0,0,0,0,0,0,1536,192,0,0,0,4112,0,0,9180,192,1024,768,64,12288,801,1423,5540,0,0,0,12801,0,0,2990,0,0,2203,0,0,205,0,0,240,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,602,957,30,60,8,0,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23987,98106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,91,0,0,0,0,0,0,4.455,8580,7877,2,0,17,4.655,2702,8430,7932,2,0,13,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_2.prj/solution/syn/report/top_csynth.rpt,0
1,1,0,2,97003,47395,280,220,106400,53200,0,0.009090909,0.911682331,0.890883459,3,7.11,0.38,0,2,0,0,0,0,108,20277,0,0,0,0,0,0,1536,192,0,0,0,4076,0,0,8157,160,1024,768,64,12288,792,1423,5531,0,0,0,11711,0,0,2410,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,486,957,30,60,31,0,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395,7529,6575,2,0,0,4.415,2410,7499,6611,2,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_3.prj/solution/syn/report/top_csynth.rpt,0
1,1,33,2,93530,46796,280,220,106400,53200,0.117857143,0.009090909,0.879041353,0.87962406,5,5.96,0.62,0,2,0,0,0,0,141,20300,0,0,0,0,33,0,744,93,0,0,0,3680,0,0,5495,64,1024,768,64,12288,716,1183,4512,0,0,0,11711,0,0,2410,0,0,2203,0,0,205,0,0,240,0,0,75,108,0,23,33,0,0,0,0,0,0,0,0,0,0,147,0,0,3286,0,0,0,4511,486,957,30,60,31,10,0,0,0,90,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22659,87150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651,5655,3897,2,33,0,5.09,1994,5605,3901,2,33,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/BNN/min_bnn/bnn/min_bnn_syn_dev_zynq_cp_5.prj/solution/syn/report/top_csynth.rpt,0
2,3,14,164,49371,15271,270,240,126800,63400,0.051851852,0.683333333,0.389361199,0.240867508,1,2.67,0.12,0,0,0,0,0,0,0,1290,0,0,0,0,14,0,631,89,0,0,0,5338,0,0,9060,0,726,578,26,14370,1168,3722,9101,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,836,0,0,0,0,0,56,0,0,0,0,0,0,0,801,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812,7902,15526,130,12,1161,3.657,2795,4744,10026,76,7,461,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_1.prj/solution1,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_1.prj/solution1/syn/report/adpcm_main_csynth.rpt,1
2,3,14,164,12141,11329,270,240,126800,63400,0.051851852,0.683333333,0.095749211,0.178690852,10,8.69,1.25,0,0,0,0,0,0,156,5720,0,0,0,0,14,0,567,89,0,0,0,3077,0,0,4086,0,726,578,26,14370,649,3690,8520,0,0,0,2839,0,0,1483,0,0,56,0,0,0,0,0,0,0,0,0,0,0,108,156,0,0,0,0,0,0,0,0,0,0,398,0,0,836,0,0,0,2230,1195,56,0,0,0,48,0,0,0,801,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,6452,4781,130,12,0,7.715,1326,3843,3060,76,7,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_10.prj/solution1,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_10.prj/solution1/syn/report/adpcm_main_csynth.rpt,1
2,3,14,164,42704,11990,270,240,126800,63400,0.051851852,0.683333333,0.336782334,0.189116719,2,2.67,0.25,0,0,0,0,0,0,0,1290,0,0,0,0,14,0,631,89,0,0,0,4146,0,0,8814,0,726,578,26,14370,890,3722,8823,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,836,0,0,0,0,0,56,0,0,0,0,0,0,0,801,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823,6990,15187,130,12,290,3.706,2675,4223,9579,76,7,90,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_2.prj/solution1,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_2.prj/solution1/syn/report/adpcm_main_csynth.rpt,1
2,3,14,164,35720,10924,270,240,126800,63400,0.051851852,0.683333333,0.28170347,0.172302839,3,2.67,0.38,0,0,0,0,0,0,0,1865,0,0,0,0,14,0,567,89,0,0,0,4020,0,0,8781,0,726,578,26,14370,864,3722,8797,0,0,0,343,0,0,232,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,836,0,0,0,112,140,56,0,0,0,0,0,0,0,801,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823,6663,14201,130,12,278,3.712,2508,3980,8803,76,7,78,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_3.prj/solution1,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_3.prj/solution1/syn/report/adpcm_main_csynth.rpt,1
2,3,14,164,18205,9885,270,240,126800,63400,0.051851852,0.683333333,0.143572555,0.155914826,5,4.34,0.62,0,0,0,0,0,0,156,5720,0,0,0,0,14,0,567,89,0,0,0,3565,0,0,7967,0,726,578,26,14370,757,3722,8690,0,0,0,2839,0,0,1483,0,0,56,0,0,0,0,0,0,0,0,0,0,0,108,156,0,0,0,0,0,0,0,0,0,0,398,0,0,836,0,0,0,2230,1195,56,0,0,0,48,0,0,0,801,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.241,5366,8709,130,12,0,4.772,1590,3282,5502,76,7,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_5.prj/solution1,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_artix7_cp_5.prj/solution1/syn/report/adpcm_main_csynth.rpt,1
0,0,14,164,44604,14709,1590,1260,728400,364200,0.008805031,0.13015873,0.061235585,0.04038715,1,1.49,0.12,0,0,0,0,0,0,0,1899,0,0,0,0,14,0,631,89,0,0,0,5280,0,0,9038,0,726,578,26,14370,1153,3722,9086,0,0,0,343,0,0,52,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,836,0,0,0,112,16,56,0,0,0,0,0,0,0,801,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.685,7749,16496,130,12,1161,2.678,2947,4657,10557,76,7,465,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_virtex7_cp_1.prj/solution1,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/CHStone-vivado/adpcm/adpcm_syn_dev_virtex7_cp_1.prj/solution1/syn/report/adpcm_main_csynth.rpt,1
